14.71,"Removal of vitreous&#44; anterior approach Open sky technique Removal of vitreous&#44; anterior approach (with replacement)"
14.72,"Other removal of vitreous Aspiration of vitreous by posterior sclerotomy"
14.73,"Mechanical vitrectomy by anterior approach"
14.74,"Other mechanical vitrectomy Posterior approach"
14.75,"Injection of vitreous substitute Excludes: that associated with removal (14.71-14.72)"
14.79,"Other operations on vitreous"
14.9,"Other operations on retina&#44; choroid&#44; and posterior chamber"
15,"Operations on extraocular muscles"
15.0,"Diagnostic procedures on extraocular muscles or tendons"
15.01,"Biopsy of extraocular muscle or tendon"
15.09,"Other diagnostic procedures on extraocular muscles and tendons"
15.1,"Operations on one extraocular muscle involving temporary detachment from globe"
15.11,"Recession of one extraocular muscle"
15.12,"Advancement of one extraocular muscle"
15.13,"Resection of one extraocular muscle"
15.19,"Other operations on one extraocular muscle involving temporary detachment from globe Excludes: transposition of muscle (15.5)"
15.2,"Other operations on one extraocular muscle"
15.21,"Lengthening procedure on one extraocular muscle"
15.22,"Shortening procedure on one extraocular muscle"
15.29,"Other"
15.3,"Operations on two or more extraocular muscles involving temporary detachment from globe&#44; one or both eyes"
15.4,"Other operations on two or more extraocular muscles&#44; one or both eyes"
15.5,"Transposition of extraocular muscles Excludes: that for correction of ptosis (08.31-08.36)"
15.6,"Revision of extraocular muscle surgery"
15.7,"Repair of injury of extraocular muscle Freeing of entrapped extraocular muscle Lysis of adhesions of extraocular muscle Repair of laceration of extraocular muscle&#44; tendon&#44; or Tenon's capsule"
15.9,"Other operations on extraocular muscles and tendons"
16,"Operations on orbit and eyeball Excludes: reduction of fracture of orbit (76.78-76.79)"
16.0,"Orbitotomy"
16.01,"Orbitotomy with bone flap Orbitotomy with lateral approach"
16.02,"Orbitotomy with insertion of orbital implant Excludes: that with bone flap (16.01)"
16.09,"Other orbitotomy"
16.1,"Removal of penetrating foreign body from eye&#44; not otherwise specified Excludes: removal of nonpenetrating foreign body (98.21)"
16.2,"Diagnostic procedures on orbit and eyeball"
16.21,"Ophthalmoscopy"
16.22,"Diagnostic aspiration of orbit"
16.23,"Biopsy of eyeball and orbit"
16.29,"Other diagnostic procedures on orbit and eyeball Excludes: examination of form and structure of eye (95.11-95.16) general and subjective eye examination (95.01-95.09) microscopic examination of specimen from eye  (90.21-90.29) objective functional tests of eye (95.21-95.26) ocular thermography (88.82) tonometry (89.11) x-ray of orbit (87.14&#44; 87.16)"
16.3,"Evisceration of eyeball"
16.31,"Removal of ocular contents with synchronous implant into scleral shell"
16.39,"Other evisceration of eyeball"
16.4,"Enucleation of eyeball"
16.41,"Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles Integrated implant of eyeball"
16.42,"Enucleation of eyeball with other synchronous implant"
16.49,"Other enucleation of eyeball Removal of eyeball NOS"
16.5,"Exenteration of orbital contents"
16.51,"Exenteration of orbit with removal of adjacent structures Radical orbitomaxillectomy"
16.52,"Exenteration of orbit with therapeutic removal of orbital bone"
16.59,"Other exenteration of orbit Evisceration of orbit NOS Exenteration of orbit with temporalis muscle transplant"
16.6,"Secondary procedures after removal of eyeball Excludes: that with synchronous: enucleation of eyeball (16.41-16.42) evisceration of eyeball (16.31)"
16.61,"Secondary insertion of ocular implant"
16.62,"Revision and reinsertion of ocular implant"
16.63,"Revision of enucleation socket with graft"
16.64,"Other revision of enucleation socket"
16.65,"Secondary graft to exenteration cavity"
16.66,"Other revision of exenteration cavity"
16.69,"Other secondary procedures after removal of eyeball"
16.7,"Removal of ocular or orbital implant"
16.71,"Removal of ocular implant"
16.72,"Removal of orbital implant"
16.8,"Repair of injury of eyeball and orbit"
16.81,"Repair of wound of orbit Excludes: reduction of orbital fracture (76.78-76.79) repair of extraocular muscles (15.7)"
16.82,"Repair of rupture of eyeball Repair of multiple structures of eye Excludes: repair of laceration of: cornea (11.51-11.59) sclera (12.81)"
16.89,"Other repair of injury of eyeball or orbit"
16.9,"Other operations on orbit and eyeball Excludes: irrigation of eye (96.51) prescription and fitting of low vision aids (95.31-95.33) removal of: eye prosthesis NEC (97.31) nonpenetrating foreign body from eye without incision (98.21)"
16.91,"Retrobulbar injection of therapeutic agent Excludes: injection of radiographic contrast material (87.14) opticociliary injection (12.79)"
16.92,"Excision of lesion of orbit Excludes: biopsy of orbit (16.23)"
16.93,"Excision of lesion of eye&#44; unspecified structure Excludes: biopsy of eye NOS (16.23)"
16.98,"Other operations on orbit"
16.99,"Other operations on eyeball"
17,"Other miscellaneous procedures"
17.1,"Laparoscopic unilateral repair of inguinal hernia Excludes:  other and open unilateral repair of hernia (53.00 - 53.05)"
17.11,"Laparoscopic repair of direct inguinal hernia with graft or prosthesis Laparoscopic repair of direct and indirect inguinal hernia with graft or prosthesis"
17.12,"Laparoscopic repair of indirect inguinal hernia with graft or prosthesis"
17.13,"Laparoscopic repair of inguinal hernia with graft or prosthesis&#44; not otherwise specified"
17.2,"Laparoscopic bilateral repair of inguinal hernia Excludes:  other and open bilateral repair of hernia (53.10 - 53.17)"
17.21,"Laparoscopic bilateral repair of direct inguinal hernia with graft or prosthesis"
17.22,"Laparoscopic bilateral repair of indirect inguinal hernia with graft or prosthesis"
17.23,"Laparoscopic bilateral repair of inguinal hernia&#44; one direct and one indirect&#44; with graft or prosthesis"
17.24,"Laparoscopic bilateral repair of inguinal hernia with graft or prosthesis&#44; not otherwise specified"
17.3,"Laparoscopic partial excision of large intestine Excludes:  other and open partial excision of large intestine (45.71-45.79)"
17.31,"Laparoscopic multiple segmental resection of large intestine"
17.32,"Laparoscopic cecectomy"
17.33,"Laparoscopic right hemicolectomy"
17.34,"Laparoscopic resection of transverse colon"
17.35,"Laparoscopic left hemicolectomy"
17.36,"Laparoscopic sigmoidectomy"
17.39,"Other laparoscopic partial excision of large intestine"
17.4,"Robotic assisted procedures Computer assisted robotic surgery Computer-enhanced robotic surgery Robotic procedure with computer assistance Surgeon-controlled robotic surgery Code first primary procedure Excludes:  computer assisted surgery (00.31-00.35&#44; 00.39) Note: This category includes use of a computer console with (3-D) imaging&#44; software&#44; camera(s)&#44; visualization and instrumentation combined with the use of robotic arms&#44; device(s)&#44; or system(s) at the time of the procedure."
17.41,"Open robotic assisted procedure Robotic assistance in open procedure"
17.42,"Laparoscopic robotic assisted procedure Robotic assistance in laparoscopic procedure"
17.43,"Percutaneous robotic assisted procedure Robotic assistance in percutaneous procedure"
17.44,"Endoscopic robotic assisted procedure Robotic assistance in endoscopic procedure"
17.45,"Thoracoscopic robotic assisted procedure Robotic assistance in thoracoscopic procedure"
17.49,"Other and unspecified robotic assisted procedure Robotic assistance in other and unspecified procedure Excludes: endoscopic robotic assisted procedure (17.44) laparoscopic robotic assisted procedure (17.42) open robotic assisted procedure (17.41) percutaneous robotic assisted procedure (17.43) thoracoscopic robotic assisted procedure (17.45)"
17.5,"Additional cardiovascular procedures"
17.51,"Implantation of rechargeable cardiac contractility modulation [CCM]&#44; total system Note:  Device testing during procedure - omit code Implantation of CCM system includes formation of pocket&#44; transvenous leads&#44; including placement of leads&#44; placement of catheter into left ventricle&#44; intraoperative procedures for evaluation of lead signals&#44; obtaining sensing threshold measurements&#44; obtaining defibrillator threshold measurements. Includes: implantation of device with removal of existing device Code also any concomitant: coronary bypass (36.10-36.19) extracorporeal circulation (39.61) insertion or replacement of automatic cardioverter/defibrillator&#44; total system [AICD] (37.94) Excludes: implantation of CCM pulse generator only (17.52)"
17.52,"Implantation or replacement of cardiac contractility modulation [CCM] rechargeable pulse generator only Note: Device testing during procedure - omit code Implantation of CCM device with removal of any existing CCM device Code also any concomitant: revision of device pocket (37.79) revision of lead [electrode] (37.75)"
17.6,"Laser interstitial thermal therapy [LITT] under guidance Focused laser interstitial thermal therapy [f-LITT] under MRI guidance MRI-guided LITT"
17.61,"Laser interstitial thermal therapy [LITT] of lesion or tissue of brain under guidance Focused laser interstitial thermal therapy [f-LITT] under MRI guidance MRI-guided LITT of lesion or tissue of brain Excludes:  laser interstitial thermal therapy [LITT] of lesion or tissue of head under guidance (17.62)"
17.62,"Laser interstitial thermal therapy [LITT] of lesion or tissue of head and neck under guidance Focused laser interstitial thermal therapy [f-LITT] under MRI guidance MRI-guided LITT of lesion or tissue of head and neck Excludes:  laser interstitial thermal therapy [LITT] of lesion or tissue of brain under guidance (17.61)"
17.63,"Laser interstitial thermal therapy [LITT] of lesion or tissue of liver under guidance Focused laser interstitial thermal therapy [f-LITT] under MRI guidance MRI-guided LITT of lesion or tissue of liver"
17.69,"Laser interstitial thermal therapy (LITT) of lesion or tissue of other and unspecified site under guidance Focused laser interstitial thermal therapy [f-LITT] under MRI guidance MRI-guided LITT of lesion or tissue of breast MRI-guided LITT of lesion or tissue of lung MRI-guided LITT of lesion or tissue of prostate Excludes: laser interstitial thermal therapy [LITT] of lesion or tissue of brain under guidance (17.61) laser interstitial thermal therapy [LITT] of lesion or tissue of head and neck under guidance (17.62) laser interstitial thermal therapy [LITT] of lesion or tissue of liver under guidance (17.63)"
17.7,"Other diagnostic and therapeutic procedures"
17.70,"Intravenous infusion of clofarabine Excludes: injection or infusion of cancer chemotherapeutic substance (99.25)"
18,"Operations on external ear Includes: operations on: external auditory canal skin and cartilage of: auricle meatus"
18.0,"Incision of external ear Excludes: removal of intraluminal foreign body (98.11)"
18.01,"Piercing of ear lobe Piercing of pinna"
18.02,"Incision of external auditory canal"
18.09,"Other incision of external ear"
18.1,"Diagnostic procedures on external ear"
18.11,"Otoscopy"
18.12,"Biopsy of external ear"
18.19,"Other diagnostic procedures on external ear Excludes: microscopic examination of specimen from ear (90.31-90.39)"
18.2,"Excision or destruction of lesion of external ear"
18.21,"Excision of preauricular sinus Radical excision of preauricular sinus or cyst Excludes: excision of preauricular remnant [appendage] (18.29)"
18.29,"Excision or destruction of other lesion of external ear Cauterization of external ear Coagulation of external ear Cryosurgery of external ear Curettage of external ear Electrocoagulation of external ear Enucleation of external ear Excision of: exostosis of external auditory canal preauricular remnant [appendage] Partial excision of ear Excludes: biopsy of external ear (18.12) radical excision of lesion (18.31) removal of cerumen (96.52)"
18.3,"Other excision of external ear Excludes: biopsy of external ear (18.12)"
18.31,"Radical excision of lesion of external ear Excludes: radical excision of preauricular sinus (18.21)"
18.39,"Other Amputation of external ear Excludes: excision of lesion (18.21-18.29&#44; 18.31)"
18.4,"Suture of laceration of external ear"
18.5,"Surgical correction of prominent ear Ear: pinning setback"
18.6,"Reconstruction of external auditory canal Canaloplasty of external auditory meatus Construction [reconstruction] of external meatus of ear: osseous portion skin-lined portion (with skin graft)"
18.7,"Other plastic repair of external ear"
18.71,"Construction of auricle of ear Prosthetic appliance for absent ear Reconstruction: auricle ear"
18.72,"Reattachment of amputated ear"
18.79,"Other plastic repair of external ear Otoplasty NOS Postauricular skin graft Repair of lop ear"
18.9,"Other operations on external ear Excludes: irrigation of ear (96.52) packing of external auditory canal (96.11) removal of: cerumen (96.52) foreign body (without incision) (98.11)"
19,"Reconstructive operations on middle ear"
19.0,"Stapes mobilization Division&#44; otosclerotic: material process Remobilization of stapes Stapediolysis Transcrural stapes mobilization Excludes: that with synchronous stapedectomy (19.11-19.19)"
19.1,"Stapedectomy Excludes: revision of previous stapedectomy (19.21-19.29) stapes mobilization only (19.0)"
19.11,"Stapedectomy with incus replacement Stapedectomy with incus: homograft prosthesis"
19.19,"Other stapedectomy"
19.2,"Revision of stapedectomy"
19.21,"Revision of stapedectomy with incus replacement"
19.29,"Other revision of stapedectomy"
19.3,"Other operations on ossicular chain Incudectomy NOS Ossiculectomy NOS Reconstruction of ossicles&#44; second stage"
19.4,"Myringoplasty Epitympanic&#44; type I Myringoplasty by: cauterization graft Tympanoplasty (type I)"
19.5,"Other tympanoplasty"
19.52,"Type II tympanoplasty Closure of perforation with graft against incus or malleus"
19.53,"Type III tympanoplasty Graft placed in contact with mobile and intact stapes"
19.54,"Type IV tympanoplasty Mobile footplate left exposed with air pocket between round window and graft"
19.55,"Type V tympanoplasty Fenestra in horizontal semicircular canal covered by graft"
19.6,"Revision of tympanoplasty"
19.9,"Other repair of middle ear Closure of mastoid fistula Mastoid myoplasty Obliteration of tympanomastoid cavity"
20,"Other operations on middle and inner ear"
20.0,"Myringotomy"
20.01,"Myringotomy with insertion of tube Myringostomy"
20.09,"Other myringotomy Aspiration of middle ear NOS"
20.1,"Removal of tympanostomy tube"
20.2,"Incision of mastoid and middle ear"
20.21,"Incision of mastoid"
20.22,"Incision of petrous pyramid air cells"
20.23,"Incision of middle ear Atticotomy Division of tympanum Lysis of adhesions of middle ear Excludes: division of otosclerotic process (19.0) stapediolysis (19.0) that with stapedectomy (19.11-19.19)"
20.3,"Diagnostic procedures on middle and inner ear"
20.31,"Electrocochleography"
20.32,"Biopsy of middle and inner ear"
20.39,"Other diagnostic procedures on middle and inner ear Excludes: auditory and vestibular function tests (89.13&#44; 95.41-95.49) microscopic examination of specimen from ear  (90.31-90.39)"
20.4,"Mastoidectomy Code also any: skin graft (18.79) tympanoplasty (19.4-19.55) Excludes: that with implantation of cochlear prosthetic device (20.96-20.98)"
20.41,"Simple mastoidectomy"
20.42,"Radical mastoidectomy"
20.49,"Other mastoidectomy Atticoantrostomy Mastoidectomy: NOS modified radical"
20.5,"Other excision of middle ear Excludes: that with synchronous mastoidectomy (20.41-20.49)"
20.51,"Excision of lesion of middle ear Excludes: biopsy of middle ear (20.32)"
20.59,"Other Apicectomy of petrous pyramid Tympanectomy"
20.6,"Fenestration of inner ear"
20.61,"Fenestration of inner ear (initial) Fenestration of: labyrinth with graft (skin) (vein) semicircular canals with graft (skin) (vein) vestibule with graft (skin) (vein) Excludes: that with tympanoplasty&#44; type V (19.55)"
20.62,"Revision of fenestration of inner ear"
20.7,"Incision&#44; excision&#44; and destruction of inner ear"
20.71,"Endolymphatic shunt"
20.72,"Injection into inner ear Destruction by injection (alcohol): inner ear semicircular canals vestibule"
20.79,"Other incision&#44; excision&#44; and destruction of inner ear Decompression of labyrinth Drainage of inner ear Fistulization: endolymphatic sac labyrinth Incision of endolymphatic sac Labyrinthectomy (transtympanic) Opening of bony labyrinth Perilymphatic tap Excludes: biopsy of inner ear (20.32)"
20.8,"Operations on Eustachian tube Catheterization of Eustachian tube Inflation of Eustachian tube Injection (Teflon paste) of Eustachian tube Insufflation (boric acid-salicylic acid) Intubation of Eustachian tube Politzerization of Eustachian tube"
20.9,"Other operations on inner and middle ear"
20.91,"Tympanosympathectomy"
20.92,"Revision of mastoidectomy"
20.93,"Repair of oval and round windows Closure of fistula: oval window perilymph round window"
20.94,"Injection of tympanum"
20.95,"Implantation of electromagnetic hearing device Bone conduction hearing device Excludes: cochlear prosthetic device (20.96-20.98)"
20.96,"Implantation or replacement of cochlear prosthetic device&#44; not otherwise specified Implantation of receiver (within skull) and insertion of electrode(s) in the cochlea Includes: mastoidectomy Excludes: electromagnetic hearing device (20.95)"
20.97,"Implantation or replacement of cochlear prosthetic device&#44; single channel Implantation of receiver (within skull) and insertion of electrode in the cochlea Includes: mastoidectomy Excludes: electromagnetic hearing device (20.95)"
20.98,"Implantation or replacement of cochlear prosthetic device&#44; multiple channel Implantation of receiver (within skull) and insertion of electrodes in the cochlea Includes: mastoidectomy Excludes: electromagnetic hearing device (20.95)"
20.99,"Other operations on middle and inner ear Attachment of percutaneous abutment (screw) for prosthetic device Repair or removal of cochlear prosthetic device (receiver) (electrode) Excludes: adjustment (external components) of cochlear prosthetic device  (95.49) fitting of hearing aid (95.48)"
21,"Operations on nose Includes: operations on: bone of nose skin of nose"
21.0,"Control of epistaxis"
21.00,"Control of epistaxis&#44; not otherwise specified"
21.01,"Control of epistaxis by anterior nasal packing"
21.02,"Control of epistaxis by posterior (and anterior) packing"
21.03,"Control of epistaxis by cauterization (and packing)"
21.04,"Control of epistaxis by ligation of ethmoidal arteries"
21.05,"Control of epistaxis by (transantral) ligation of the maxillary artery"
21.06,"Control of epistaxis by ligation of the external carotid artery"
21.07,"Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral nasal wall"
21.09,"Control of epistaxis by other means"
21.1,"Incision of nose Chondrotomy Incision of skin of nose Nasal septotomy"
21.2,"Diagnostic procedures on nose"
21.21,"Rhinoscopy"
21.22,"Biopsy of nose"
21.29,"Other diagnostic procedures on nose Excludes: microscopic examination of specimen from nose (90.31-90.39) nasal: function study (89.12) x-ray (87.16) rhinomanometry (89.12)"
21.3,"Local excision or destruction of lesion of nose Excludes: biopsy of nose (21.22) nasal fistulectomy (21.82)"
21.30,"Excision or destruction of lesion of nose&#44; not otherwise specified"
21.31,"Local excision or destruction of intranasal lesion Nasal polypectomy"
21.32,"Local excision or destruction of other lesion of nose"
21.4,"Resection of nose Amputation of nose"
21.5,"Submucous resection of nasal septum"
21.6,"Turbinectomy"
21.61,"Turbinectomy by diathermy or cryosurgery"
21.62,"Fracture of the turbinates"
21.69,"Other turbinectomy Excludes: turbinectomy associated with sinusectomy (22.31-22.39&#44;  22.42&#44; 22.60-22.64)"
21.7,"Reduction of nasal fracture"
21.71,"Closed reduction of nasal fracture"
21.72,"Open reduction of nasal fracture"
21.8,"Repair and plastic operations on the nose"
21.81,"Suture of laceration of nose"
21.82,"Closure of nasal fistula Nasolabial fistulectomy Nasopharyngeal fistulectomy Oronasal fistulectomy"
21.83,"Total nasal reconstruction Reconstruction of nose with: arm flap forehead flap"
21.84,"Revision rhinoplasty Rhinoseptoplasty Twisted nose rhinoplasty"
21.85,"Augmentation rhinoplasty Augmentation rhinoplasty with: graft synthetic implant"
21.86,"Limited rhinoplasty Plastic repair of nasolabial flaps Tip rhinoplasty"
21.87,"Other rhinoplasty Rhinoplasty NOS"
21.88,"Other septoplasty Crushing of nasal septum Repair of septal perforation Excludes: septoplasty associated with submucous resection of septum  (21.5)"
21.89,"Other repair and plastic operations on nose Reattachment of amputated nose"
21.9,"Other operations on nose"
21.91,"Lysis of adhesions of nose Posterior nasal scrub"
21.99,"Other Excludes: dilation of frontonasal duct (96.21) irrigation of nasal passages (96.53) removal of: intraluminal foreign body without incision (98.12) nasal packing (97.32) replacement of nasal packing (97.21)"
22,"Operations on nasal sinuses"
22.0,"Aspiration and lavage of nasal sinus"
22.00,"Aspiration and lavage of nasal sinus&#44; not otherwise specified"
22.01,"Puncture of nasal sinus for aspiration or lavage"
22.02,"Aspiration or lavage of nasal sinus through natural ostium"
22.1,"Diagnostic procedures on nasal sinus"
22.11,"Closed [endoscopic] [needle] biopsy of nasal sinus"
22.12,"Open biopsy of nasal sinus"
22.19,"Other diagnostic procedures on nasal sinuses Endoscopy without biopsy Excludes: transillumination of sinus (89.35) x-ray of sinus (87.15-87.16)"
22.2,"Intranasal antrotomy Excludes: antrotomy with external approach (22.31-22.39)"
22.3,"External maxillary antrotomy"
22.31,"Radical maxillary antrotomy Removal of lining membrane of maxillary sinus using Caldwell-Luc approach"
22.39,"Other external maxillary antrotomy Exploration of maxillary antrum with Caldwell-Luc approach"
22.4,"Frontal sinusotomy and sinusectomy"
22.41,"Frontal sinusotomy"
22.42,"Frontal sinusectomy Excision of lesion of frontal sinus Obliteration of frontal sinus (with fat) Excludes: biopsy of nasal sinus (22.11-22.12)"
22.5,"Other nasal sinusotomy"
22.50,"Sinusotomy&#44; not otherwise specified"
22.51,"Ethmoidotomy"
22.52,"Sphenoidotomy"
22.53,"Incision of multiple nasal sinuses"
22.6,"Other nasal sinusectomy Includes: that with incidental turbinectomy Excludes: biopsy of nasal sinus (22.11-22.12)"
22.60,"Sinusectomy&#44; not otherwise specified"
22.61,"Excision of lesion of maxillary sinus with Caldwell-Luc approach"
22.62,"Excision of lesion of maxillary sinus with other approach"
22.63,"Ethmoidectomy"
22.64,"Sphenoidectomy"
22.7,"Repair of nasal sinus"
22.71,"Closure of nasal sinus fistula Repair of oro-antral fistula"
22.79,"Other repair of nasal sinus Reconstruction of frontonasal duct Repair of bone of accessory sinus"
22.9,"Other operations on nasal sinuses Exteriorization of maxillary sinus Fistulization of sinus Excludes: dilation of frontonasal duct (96.21)"
23,"Removal and restoration of teeth"
23.0,"Forceps extraction of tooth"
23.01,"Extraction of deciduous tooth"
23.09,"Extraction of other tooth Extraction of tooth NOS"
23.1,"Surgical removal of tooth"
23.11,"Removal of residual root"
23.19,"Other surgical extraction of tooth Odontectomy NOS Removal of impacted tooth Tooth extraction with elevation of mucoperiosteal flap"
23.2,"Restoration of tooth by filling"
23.3,"Restoration of tooth by inlay"
23.4,"Other dental restoration"
23.41,"Application of crown"
23.42,"Insertion of fixed bridge"
23.43,"Insertion of removable bridge"
23.49,"Other"
23.5,"Implantation of tooth"
23.6,"Prosthetic dental implant Endosseous dental implant"
23.7,"Apicoectomy and root canal therapy"
23.70,"Root canal&#44; not otherwise specified"
23.71,"Root canal therapy with irrigation"
23.72,"Root canal therapy with apicoectomy"
23.73,"Apicoectomy"
24,"Other operations on teeth&#44; gums&#44; and alveoli"
24.0,"Incision of gum or alveolar bone Apical alveolotomy"
24.1,"Diagnostic procedures on teeth&#44; gums&#44; and alveoli"
24.11,"Biopsy of gum"
24.12,"Biopsy of alveolus"
24.19,"Other diagnostic procedures on teeth&#44; gums&#44; and alveoli Excludes: dental: examination (89.31) x-ray: full-mouth (87.11) other (87.12) microscopic examination of dental specimen (90.81-90.89)"
24.2,"Gingivoplasty Gingivoplasty with bone or soft tissue graft"
24.3,"Other operations on gum"
24.31,"Excision of lesion or tissue of gum Excludes: biopsy of gum (24.11) excision of odontogenic lesion (24.4)"
24.32,"Suture of laceration of gum"
24.39,"Other"
24.4,"Excision of dental lesion of jaw Excision of odontogenic lesion"
24.5,"Alveoloplasty Alveolectomy (interradicular) (intraseptal) (radical) (simple) (with graft or implant) Excludes: biopsy of alveolus (24.12) en bloc resection of alveolar process and palate (27.32)"
24.6,"Exposure of tooth"
24.7,"Application of orthodontic appliance Application&#44; insertion&#44; or fitting of: arch bars orthodontic obturator orthodontic wiring periodontal splint Excludes: nonorthodontic dental wiring (93.55)"
24.8,"Other orthodontic operation Closure of diastema (alveolar) (dental) Occlusal adjustment Removal of arch bars Repair of dental arch Excludes: removal of nonorthodontic wiring (97.33)"
24.9,"Other dental operations"
24.91,"Extension or deepening of buccolabial or lingual sulcus"
24.99,"Other Excludes: dental: debridement (96.54) examination (89.31) prophylaxis (96.54) scaling and polishing (96.54) wiring (93.55) fitting of dental appliance [denture] (99.97) microscopic examination of dental specimen (90.81-90.89) removal of dental: packing (97.34) prosthesis (97.35) wiring (97.33) replacement of dental packing (97.22)"
25,"Operations on tongue"
25.0,"Diagnostic procedures on tongue"
25.01,"Closed [needle] biopsy of tongue"
25.02,"Open biopsy of tongue Wedge biopsy"
25.09,"Other diagnostic procedures on tongue"
25.1,"Excision or destruction of lesion or tissue of tongue Excludes: biopsy of tongue (25.01-25.02) frenumectomy: labial (27.41) lingual (25.92)"
25.2,"Partial glossectomy"
25.3,"Complete glossectomy Glossectomy NOS Code also any neck dissection (40.40-40.42)"
25.4,"Radical glossectomy Code also any: neck dissection (40.40-40.42) tracheostomy (31.1-31.29)"
25.5,"Repair of tongue and glossoplasty"
25.51,"Suture of laceration of tongue"
25.59,"Other repair and plastic operations on tongue Fascial sling of tongue Fusion of tongue (to lip) Graft of mucosa or skin to tongue Excludes: lysis of adhesions of tongue (25.93)"
25.9,"Other operations on tongue"
25.91,"Lingual frenotomy Excludes: labial frenotomy (27.91)"
25.92,"Lingual frenectomy Excludes: labial frenectomy (27.41)"
25.93,"Lysis of adhesions of tongue"
25.94,"Other glossotomy"
25.99,"Other"
26,"Operations on salivary glands and ducts Includes: operations on: lesser salivary gland and duct parotid gland and duct sublingual gland and duct submaxillary gland and duct Code also any neck dissection (40.40-40.42)"
26.0,"Incision of salivary gland or duct"
26.1,"Diagnostic procedures on salivary glands and ducts"
26.11,"Closed [needle] biopsy of salivary gland or duct"
26.12,"Open biopsy of salivary gland or duct"
26.19,"Other diagnostic procedures on salivary glands and ducts Excludes: x-ray of salivary gland (87.09)"
26.2,"Excision of lesion of salivary gland"
26.21,"Marsupialization of salivary gland cyst"
26.29,"Other excision of salivary gland lesion Excludes: biopsy of salivary gland (26.11-26.12) salivary fistulectomy (26.42)"
26.3,"Sialoadenectomy"
26.30,"Sialoadenectomy&#44; not otherwise specified"
26.31,"Partial sialoadenectomy"
26.32,"Complete sialoadenectomy En bloc excision of salivary gland lesion Radical sialoadenectomy"
26.4,"Repair of salivary gland or duct"
26.41,"Suture of laceration of salivary gland"
26.42,"Closure of salivary fistula"
26.49,"Other repair and plastic operations on salivary gland or duct Fistulization of salivary gland Plastic repair of salivary gland or duct NOS Transplantation of salivary duct opening"
26.9,"Other operations on salivary gland or duct"
26.91,"Probing of salivary duct"
26.99,"Other"
27,"Other operations on mouth and face Includes: operations on: lips palate soft tissue of face and mouth&#44; except tongue and gingiva Excludes: operations on: gingiva (24.0-24.99) tongue (25.01-25.99)"
27.0,"Drainage of face and floor of mouth Drainage of: facial region (abscess) fascial compartment of face Ludwig's angina Excludes: drainage of thyroglossal tract (06.09)"
27.1,"Incision of palate"
27.2,"Diagnostic procedures on oral cavity"
27.21,"Biopsy of bony palate"
27.22,"Biopsy of uvula and soft palate"
27.23,"Biopsy of lip"
27.24,"Biopsy of mouth&#44; unspecified structure"
27.29,"Other diagnostic procedures on oral cavity Excludes: soft tissue x-ray (87.09)"
27.3,"Excision of lesion or tissue of bony palate"
27.31,"Local excision or destruction of lesion or tissue of bony palate Local excision or destruction of palate by: cautery chemotherapy cryotherapy Excludes: biopsy of bony palate (27.21)"
27.32,"Wide excision or destruction of lesion or tissue of bony palate En bloc resection of alveolar process and palate"
27.4,"Excision of other parts of mouth"
27.41,"Labial frenectomy Excludes: division of labial frenum (27.91)"
27.42,"Wide excision of lesion of lip"
27.43,"Other excision of lesion or tissue of lip"
27.49,"Other excision of mouth Excludes: biopsy of mouth NOS (27.24) excision of lesion of: palate (27.31-27.32) tongue (25.1) uvula (27.72) fistulectomy of mouth (27.53) frenectomy of: lip (27.41) tongue (25.92)"
27.5,"Plastic repair of lip and mouth Excludes: palatoplasty (27.61-27.69)"
27.51,"Suture of laceration of lip"
27.52,"Suture of laceration of other part of mouth"
27.53,"Closure of fistula of mouth Excludes: fistulectomy: nasolabial (21.82) oro-antral (22.71) oronasal (21.82)"
27.54,"Repair of cleft lip"
27.55,"Full-thickness skin graft to lip and mouth"
27.56,"Other skin graft to lip and mouth"
27.57,"Attachment of pedicle or flap graft to lip and mouth"
27.59,"Other plastic repair of mouth"
27.6,"Palatoplasty"
27.61,"Suture of laceration of palate"
27.62,"Correction of cleft palate Correction of cleft palate by push-back operation Excludes: revision of cleft palate repair (27.63)"
27.63,"Revision of cleft palate repair Secondary: attachment of pharyngeal flap lengthening of palate"
27.64,"Insertion of palatal implant"
27.69,"Other plastic repair of palate Code also any insertion of palatal implant (27.64) Excludes: fistulectomy of mouth (27.53)"
27.7,"Operations on uvula"
27.71,"Incision of uvula"
27.72,"Excision of uvula Excludes: biopsy of uvula (27.22)"
27.73,"Repair of uvula Excludes: that with synchronous cleft palate repair (27.62) uranostaphylorrhaphy (27.62)"
27.79,"Other operations on uvula"
27.9,"Other operations on mouth and face"
27.91,"Labial frenotomy Division of labial frenum Excludes: lingual frenotomy (25.91)"
27.92,"Incision of mouth&#44; unspecified structure Excludes: incision of: gum (24.0) palate (27.1) salivary gland or duct (26.0) tongue (25.94) uvula (27.71)"
27.99,"Other operations on oral cavity Graft of buccal sulcus Excludes: removal of: intraluminal foreign body (98.01) penetrating foreign body from mouth without incision (98.22)"
28,"Operations on tonsils and adenoids"
28.0,"Incision and drainage of tonsil and peritonsillar structures Drainage (oral) (transcervical) of: parapharyngeal abscess peritonsillar abscess retropharyngeal abscess tonsillar abscess"
28.1,"Diagnostic procedures on tonsils and adenoids"
